Country,State,City,District,Zip Code
Indonesia,Sumatera Utara,Kabupaten Batubara,Datuk Tanah Datar,21258
Indonesia,Sumatera Utara,Kabupaten Batubara,Lima Puluh,21255
Indonesia,Sumatera Utara,Kabupaten Batubara,Medang Deras,21258
Indonesia,Sumatera Utara,Kabupaten Batubara,Sei Balai,21256
Indonesia,Sumatera Utara,Kabupaten Batubara,Sei Suka,21257
Indonesia,Sumatera Utara,Kabupaten Batubara,Talawi,21254
Indonesia,Sumatera Utara,Kabupaten Batubara,Tanjung Tiram,21253
Indonesia,Sumatera Utara,Kabupaten Dairi,Berampu,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Gunung Sitember,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Lae Parira,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Parbuluan,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Pegagan Hilir,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Sidikalang,22211
Indonesia,Sumatera Utara,Kabupaten Dairi,Siempat Nempu,22254
Indonesia,Sumatera Utara,Kabupaten Dairi,Siempat Nempu Hilir,22254
Indonesia,Sumatera Utara,Kabupaten Dairi,Siempat Nempu Hulu,22254
Indonesia,Sumatera Utara,Kabupaten Dairi,Silahisabungan,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Silima Pungga-Pungga,22253
Indonesia,Sumatera Utara,Kabupaten Dairi,Sitinjo,22251
Indonesia,Sumatera Utara,Kabupaten Dairi,Sumbul,22252
Indonesia,Sumatera Utara,Kabupaten Dairi,Tanah Pinem,22255
Indonesia,Sumatera Utara,Kabupaten Dairi,Tiga Lingga,22251
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Bangun Purba,20581
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Batang Kuis,20372
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Beringin,20552
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Biru-Biru,20355
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Deli Tua,20355
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Galang,20585
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Gunung Meriah,20583
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Hamparan Perak,20374
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Kutalimbaru,20354
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Labuhan Deli,20373
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Lubuk Pakam,20512
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Namo Rambe,20356
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Pagar Merbau,20551
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Pancur Batu,20353
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Pantai Labu,20553
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Patumbak,20361
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Percut Sei Tuan,20371
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Sibolangit,20357
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Sinembah Tanjung Muda Hilir,20362
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Sinembah Tanjung Muda Hulu,20582
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Sunggal,20351
Indonesia,Sumatera Utara,Kabupaten Deli Serdang,Tanjung Morawa,20362
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Bakti Raja,22457
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Dolok Sanggul,22457
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Lintong Nihuta,22475
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Onan Ganjang,22454
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Pakkat,22465
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Parlilitan,22456
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Pollung,22457
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Sijama Polang,22457
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Sijamapolang,22457
Indonesia,Sumatera Utara,Kabupaten Humbang Hasundutan,Tarabintang,22457
Indonesia,Sumatera Utara,Kabupaten Karo,Barusjahe,22172
Indonesia,Sumatera Utara,Kabupaten Karo,Berastagi,22156
Indonesia,Sumatera Utara,Kabupaten Karo,Dolat Rayat,22171
Indonesia,Sumatera Utara,Kabupaten Karo,Juhar,22163
Indonesia,Sumatera Utara,Kabupaten Karo,Kabanjahe,22112
Indonesia,Sumatera Utara,Kabupaten Karo,Kuta Buluh,22155
Indonesia,Sumatera Utara,Kabupaten Karo,Laubaleng,22164
Indonesia,Sumatera Utara,Kabupaten Karo,Mardingding,22165
Indonesia,Sumatera Utara,Kabupaten Karo,Merek,22173
Indonesia,Sumatera Utara,Kabupaten Karo,Munte,22174
Indonesia,Sumatera Utara,Kabupaten Karo,Nama Teran,22153
Indonesia,Sumatera Utara,Kabupaten Karo,Payung,22154
Indonesia,Sumatera Utara,Kabupaten Karo,Simpang Empat,22155
Indonesia,Sumatera Utara,Kabupaten Karo,Tiga Binanga,22162
Indonesia,Sumatera Utara,Kabupaten Karo,Tiga Panah,22171
Indonesia,Sumatera Utara,Kabupaten Karo,Tiganderket,22161
Indonesia,Sumatera Utara,Kabupaten Karo,Tigapanah,22171
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Bilah Barat,21512
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Bilah Hilir,21471
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Bilah Hulu,21451
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Panai Hilir,21473
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Panai Hulu,21472
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Panai Tengah,21472
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Pangkatan,21462
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Rantau Selatan,21415
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu,Rantau Utara,21411
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Selatan,Kampung Rakyat,21463
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Selatan,Kota Pinang,21464
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Selatan,Sei Kanan,21465
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Selatan,Silangkitang,21464
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Selatan,Torgamba,21464
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Aek Kuo,21455
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Aek Natas,21454
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Kualuh Hilir,21474
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Kualuh Hulu,21457
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Kualuh Leidong,21475
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Kualuh Selatan,21457
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Marbau,21452
Indonesia,Sumatera Utara,Kabupaten Labuhanbatu Utara,Na IX-X,21454
Indonesia,Sumatera Utara,Kabupaten Langkat,Babalan,20857
Indonesia,Sumatera Utara,Kabupaten Langkat,Bahorok,20774
Indonesia,Sumatera Utara,Kabupaten Langkat,Batang Serangan,20852
Indonesia,Sumatera Utara,Kabupaten Langkat,Besitang,20859
Indonesia,Sumatera Utara,Kabupaten Langkat,Binjai,20761
Indonesia,Sumatera Utara,Kabupaten Langkat,Brandan Barat,20881
Indonesia,Sumatera Utara,Kabupaten Langkat,Gebang,20856
Indonesia,Sumatera Utara,Kabupaten Langkat,Hinai,20854
Indonesia,Sumatera Utara,Kabupaten Langkat,Kuala,20772
Indonesia,Sumatera Utara,Kabupaten Langkat,Kutambaru,20773
Indonesia,Sumatera Utara,Kabupaten Langkat,Padang Tualang,20852
Indonesia,Sumatera Utara,Kabupaten Langkat,Pangkalan Susu,20858
Indonesia,Sumatera Utara,Kabupaten Langkat,Pematang Jaya,20857
Indonesia,Sumatera Utara,Kabupaten Langkat,Salapian,20773
Indonesia,Sumatera Utara,Kabupaten Langkat,Sawit Seberang,20811
Indonesia,Sumatera Utara,Kabupaten Langkat,Secanggang,20855
Indonesia,Sumatera Utara,Kabupaten Langkat,Sei Bingai,20771
Indonesia,Sumatera Utara,Kabupaten Langkat,Sei Lepan,20773
Indonesia,Sumatera Utara,Kabupaten Langkat,Selesai,20762
Indonesia,Sumatera Utara,Kabupaten Langkat,Sirapit,20773
Indonesia,Sumatera Utara,Kabupaten Langkat,Stabat,20811
Indonesia,Sumatera Utara,Kabupaten Langkat,Tanjung Pura,20853
Indonesia,Sumatera Utara,Kabupaten Langkat,Wampu,20851
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Batahan,22987
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Batang Natal,22983
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Bukit Malintang,22977
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Huta Bargot,22978
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Kotanopan,22994
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Lembah Sorik Marapi,22994
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Lingga Bayu,22983
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Muara Batang Gadis,22989
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Muara Sipongi,22998
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Naga Juang,22976
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Natal,22994
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Pakantan,22998
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Panyabungan,22952
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Panyabungan Barat,22955
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Panyabungan Selatan,22952
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Panyabungan Timur,22978
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Panyabungan Utara,22978
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Puncak Sorik Marapi,22994
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Ranto Baek,22983
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Siabu,22976
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Sinunukan,22988
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Tambangan,22994
Indonesia,Sumatera Utara,Kabupaten Mandailing Natal,Ulu Pungkut,22998
Indonesia,Sumatera Utara,Kabupaten Nias,Bawolato,22851
Indonesia,Sumatera Utara,Kabupaten Nias,Botomuzoi,22876
Indonesia,Sumatera Utara,Kabupaten Nias,Gido,22815
Indonesia,Sumatera Utara,Kabupaten Nias,Hiliduho,22851
Indonesia,Sumatera Utara,Kabupaten Nias,Hili Serangkai,22851
Indonesia,Sumatera Utara,Kabupaten Nias,Idano Gawo,22851
Indonesia,Sumatera Utara,Kabupaten Nias,Ma'u,22814
Indonesia,Sumatera Utara,Kabupaten Nias,Somolo-molo,22875
Indonesia,Sumatera Utara,Kabupaten Nias,Ulugawo,22861
Indonesia,Sumatera Utara,Kabupaten Nias,Umbunasi,22851
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Lahomi,22864
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Lolofitu Moi,22867
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Mandrehe,22862
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Mandrehe Barat,22865
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Mandrehe Utara,22813
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Moro'o,22866
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Sirombu,22863
Indonesia,Sumatera Utara,Kabupaten Nias Barat,Ulu Moro'o,22866
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Amandraya,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Aramo,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Boronadu,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Fanayama,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Gomo,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Hibala,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Hilimegai,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Hilisalawa'ahe,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Huruna,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Lahusa,22878
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Lolomatua,22875
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Lolowau,22876
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Maniamolo,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Mazino,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Pulau-Pulau Batu,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Pulau-Pulau Batu Barat,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Pulau-Pulau Batu Timur,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Pulau-Pulau Batu Utara,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Sidua'ori,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Simuk,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Somambawa,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Susua,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Tanah Masa,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Teluk Dalam,22865
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Toma,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Ulunoyo,22881
Indonesia,Sumatera Utara,Kabupaten Nias Selatan,Uluidano,22881
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Afulu,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Alasa,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Alasa Talumuzoi,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Lahewa,22853
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Lahewa Timur,22853
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Lotu,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Namohalu Esiwa,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Sawo,22852
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Sitolu Ori,22851
Indonesia,Sumatera Utara,Kabupaten Nias Utara,Tuhemberua,22852
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Aek Nabara Barumun,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Barumun,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Barumun Selatan,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Barumun Tengah,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Batang Lubu Sutam,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Huristak,22763
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Lubuk Barumun,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Sihapas Barumun,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Sosa,22765
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Sosopan,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas,Ulu Barumun,22755
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Batang Onang,22762
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Dolok,22756
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Dolok Sigompulon,22756
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Halongonan,22753
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Hulu Sihapas,22758
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Padang Bolak,22753
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Padang Bolak Julu,22753
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Portibi,22753
Indonesia,Sumatera Utara,Kabupaten Padang Lawas Utara,Simangambat,22758
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Kerajaan,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Pagindar,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Pergetteng Getteng Sengkut,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Salak,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Siempat Rube,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Sitellu Tali Urang Jehe,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Sitellu Tali Urang Julu,22272
Indonesia,Sumatera Utara,Kabupaten Pakpak Bharat,Tinada,22272
Indonesia,Sumatera Utara,Kabupaten Samosir,Harian,22392
Indonesia,Sumatera Utara,Kabupaten Samosir,Nainggolan,22395
Indonesia,Sumatera Utara,Kabupaten Samosir,Onan Runggu,22391
Indonesia,Sumatera Utara,Kabupaten Samosir,Palipi,22393
Indonesia,Sumatera Utara,Kabupaten Samosir,Pangururan,22392
Indonesia,Sumatera Utara,Kabupaten Samosir,Ronggur Nihuta,22392
Indonesia,Sumatera Utara,Kabupaten Samosir,Sianjur Mula Mula,22392
Indonesia,Sumatera Utara,Kabupaten Samosir,Simanindo,22395
Indonesia,Sumatera Utara,Kabupaten Samosir,Sitio-tio,22395
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Bandar Khalipah,20994
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Bintang Bayu,20984
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Dolok Masihul,20991
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Dolok Merawan,20993
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Kotarih,20998
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Pantai Cermin,20987
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Pegajahan,20995
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Perbaungan,20986
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Sei Bamban,20997
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Sei Rampah,20995
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Serba Jadi,20996
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Silinda,20984
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Sipispis,20992
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Tanjung Beringin,20986
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Tebing Syahbandar,20998
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Tebing Tinggi,20998
Indonesia,Sumatera Utara,Kabupaten Serdang Bedagai,Teluk Mengkudu,20987
Indonesia,Sumatera Utara,Kabupaten Simalungun,Bandar,21184
Indonesia,Sumatera Utara,Kabupaten Simalungun,Bandar Huluan,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Bandar Masilam,21184
Indonesia,Sumatera Utara,Kabupaten Simalungun,Bosar Maligas,21183
Indonesia,Sumatera Utara,Kabupaten Simalungun,Dolok Batu Nanggar,21155
Indonesia,Sumatera Utara,Kabupaten Simalungun,Dolok Panribuan,21173
Indonesia,Sumatera Utara,Kabupaten Simalungun,Dolok Pardamean,21163
Indonesia,Sumatera Utara,Kabupaten Simalungun,Dolok Silau,21168
Indonesia,Sumatera Utara,Kabupaten Simalungun,Girsang Sipangan Bolon,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Gunung Malela,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Gunung Maligas,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Haranggaol Horison,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Hatonduhan,21174
Indonesia,Sumatera Utara,Kabupaten Simalungun,Huta Bayu Raja,21182
Indonesia,Sumatera Utara,Kabupaten Simalungun,Jawa Maraja Bah Jambi,21153
Indonesia,Sumatera Utara,Kabupaten Simalungun,Jorlang Hataran,21172
Indonesia,Sumatera Utara,Kabupaten Simalungun,Panei,21161
Indonesia,Sumatera Utara,Kabupaten Simalungun,Panombeian Panei,21165
Indonesia,Sumatera Utara,Kabupaten Simalungun,Pematang Bandar,21186
Indonesia,Sumatera Utara,Kabupaten Simalungun,Pematang Sidamanik,21186
Indonesia,Sumatera Utara,Kabupaten Simalungun,Pematang Silima Huta,21184
Indonesia,Sumatera Utara,Kabupaten Simalungun,Purba,21165
Indonesia,Sumatera Utara,Kabupaten Simalungun,Raya,21162
Indonesia,Sumatera Utara,Kabupaten Simalungun,Raya Kahean,21156
Indonesia,Sumatera Utara,Kabupaten Simalungun,Siantar,21181
Indonesia,Sumatera Utara,Kabupaten Simalungun,Sidamanik,21171
Indonesia,Sumatera Utara,Kabupaten Simalungun,Silau Kahean,21157
Indonesia,Sumatera Utara,Kabupaten Simalungun,Silimakuta,21167
Indonesia,Sumatera Utara,Kabupaten Simalungun,Tanah Jawa,21181
Indonesia,Sumatera Utara,Kabupaten Simalungun,Tapian Dolok,21154
Indonesia,Sumatera Utara,Kabupaten Simalungun,Ujung Padang,21187
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Angkola Barat,22735
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Angkola Sangkunur,22735
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Angkola Selatan,22733
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Angkola Timur,22733
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Batang Angkola,22773
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Batang Toru,22738
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Marancar,22738
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Muara Batang Toru,22738
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Saipar Dolok Hole,22758
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Sayur Matinggi,22774
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Sipirok,22742
Indonesia,Sumatera Utara,Kabupaten Tapanuli Selatan,Tano Tombangan Angkola,22774
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Andam Dewi,22618
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Badiri,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Barus,22564
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Barus Utara,22564
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Kolang,22562
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Lumut,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Manduamas,22565
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Pandan,22611
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Pasaribu Tobing,22563
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Pinangsori,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sarudik,22611
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sibabangun,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sirandorung,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sitahuis,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sorkam,22563
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sorkam Barat,22563
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Sukabangun,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Tapian Nauli,22654
Indonesia,Sumatera Utara,Kabupaten Tapanuli Tengah,Tukka,22611
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Adian Koting,22452
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Garoga,22465
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Muara,22476
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Pagaran,22458
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Pahae Jae,22465
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Pahae Julu,22463
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Pangaribuan,22472
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Parmonangan,22453
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Purbatua,22465
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Siatas Barita,22417
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Siborong-Borong,22474
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Simangumban,22466
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Sipahutar,22471
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Sipoholon,22452
Indonesia,Sumatera Utara,Kabupaten Tapanuli Utara,Tarutung,22411
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Ajibata,22386
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Balige,22312
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Bor-Bor,22383
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Habinsaran,22383
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Laguboti,22381
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Lumban Julu,22386
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Nassau,22383
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Parmaksian,22384
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Pintu Pohan Meranti,22383
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Porsea,22384
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Siantar Narumonda,22384
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Sigumpar,22381
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Silaen,22382
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Tampahan,22312
Indonesia,Sumatera Utara,Kabupaten Toba Samosir,Uluan,22385
Indonesia,Sumatera Utara,Kota Binjai,Binjai Barat,20719
Indonesia,Sumatera Utara,Kota Binjai,Binjai Kota,20711
Indonesia,Sumatera Utara,Kota Binjai,Binjai Selatan,20721
Indonesia,Sumatera Utara,Kota Binjai,Binjai Timur,20731
Indonesia,Sumatera Utara,Kota Binjai,Binjai Utara,20741
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli,22813
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli Alo'oa,22851
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli Barat,22851
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli Idanoi,22851
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli Selatan,22851
Indonesia,Sumatera Utara,Kota Gunungsitoli,Gunungsitoli Utara,22851
Indonesia,Sumatera Utara,Kota Medan,Medan Amplas,20229
